Type,Intervals,ClockTime
1,287,438.000000
2,287,417.000000
0,288,1305.000000
1,288,434.000000
2,288,421.000000
0,289,1302.000000
1,289,428.000000
2,289,421.000000
0,290,1328.000000
1,290,435.000000
2,290,442.000000
0,291,1316.000000
1,291,432.000000
2,291,431.000000
0,292,1331.000000
1,292,431.000000
2,292,436.000000
0,293,1359.000000
1,293,460.000000
2,293,435.000000
0,294,1358.000000
1,294,437.000000
2,294,427.000000
0,295,1356.000000
1,295,441.000000
2,295,429.000000
0,296,1387.000000
1,296,438.000000
2,296,431.000000
0,297,1417.000000
1,297,448.000000
2,297,432.000000
0,298,1435.000000
1,298,445.000000
2,298,433.000000
0,299,1483.000000
1,299,443.000000
2,299,435.000000
0,300,1517.000000
1,300,465.000000
2,300,437.000000
0,301,1554.000000
1,301,444.000000
2,301,437.000000
0,302,1595.000000
1,302,436.000000
2,302,421.000000
0,303,1599.000000
1,303,430.000000
2,303,428.000000
0,304,1654.000000
1,304,440.000000
2,304,430.000000
0,305,1717.000000
1,305,453.000000
2,305,438.000000
0,306,2060.000000
1,306,739.000000
2,306,579.000000
0,307,2129.000000
1,307,503.000000
2,307,506.000000
0,308,2394.000000
1,308,492.000000
2,308,448.000000
0,309,1803.000000
1,309,460.000000
2,309,445.000000
0,310,1785.000000
1,310,471.000000
2,310,447.000000
0,311,1805.000000
1,311,462.000000
2,311,446.000000
0,312,1870.000000
1,312,469.000000
2,312,452.000000
0,313,1848.000000
1,313,496.000000
2,313,454.000000
0,314,1840.000000
1,314,468.000000
2,314,453.000000
0,315,1855.000000
1,315,468.000000
2,315,456.000000
0,316,1856.000000
1,316,479.000000
2,316,455.000000
0,317,1853.000000
1,317,466.000000
2,317,452.000000
0,318,1876.000000
1,318,469.000000
2,318,485.000000
0,319,1889.000000
1,319,481.000000
2,319,459.000000
0,320,1881.000000
1,320,478.000000
2,320,477.000000
0,321,1889.000000
1,321,477.000000
2,321,462.000000
0,322,1940.000000
1,322,483.000000
2,322,464.000000
0,323,1923.000000
1,323,479.000000
2,323,462.000000
0,324,1925.000000
1,324,483.000000
2,324,466.000000
0,325,1955.000000
1,325,480.000000
2,325,469.000000
0,326,1955.000000
1,326,484.000000
2,326,467.000000
0,327,1949.000000
1,327,495.000000
2,327,480.000000
0,328,1961.000000
1,328,485.000000
2,328,472.000000
0,329,1987.000000
1,329,491.000000
2,329,471.000000
0,330,2008.000000
1,330,493.000000
2,330,472.000000
0,331,1985.000000
1,331,498.000000
2,331,476.000000
0,332,1996.000000
1,332,487.000000
2,332,474.000000
0,333,2013.000000
1,333,493.000000
2,333,480.000000
0,334,2025.000000
1,334,494.000000
2,334,477.000000
0,335,2033.000000
1,335,504.000000
2,335,482.000000
0,336,2052.000000
1,336,501.000000
2,336,482.000000
0,337,2057.000000
1,337,504.000000
2,337,481.000000
0,338,2064.000000
1,338,494.000000
2,338,514.000000
0,339,2065.000000
1,339,518.000000
2,339,488.000000
0,340,2072.000000
1,340,533.000000
2,340,487.000000
0,341,2087.000000
1,341,500.000000
2,341,489.000000
0,342,2109.000000
1,342,503.000000
2,342,488.000000
0,343,2142.000000
1,343,505.000000
2,343,491.000000
0,344,2111.000000
1,344,535.000000
2,344,507.000000
0,345,2118.000000
1,345,507.000000
2,345,492.000000
0,346,2169.000000
1,346,520.000000
2,346,494.000000
0,347,2152.000000
1,347,509.000000
2,347,492.000000
0,348,2155.000000
1,348,510.000000
2,348,498.000000
0,349,2154.000000
1,349,510.000000
2,349,552.000000
0,350,2165.000000
1,350,512.000000
2,350,501.000000
0,351,2198.000000
1,351,517.000000
2,351,500.000000
0,352,2208.000000
1,352,516.000000
2,352,505.000000
0,353,2210.000000
1,353,517.000000
2,353,504.000000
0,354,2224.000000
1,354,518.000000
2,354,540.000000
0,355,2241.000000
1,355,521.000000
2,355,504.000000
0,356,2242.000000
1,356,525.000000
2,356,530.000000
0,357,2256.000000
1,357,522.000000
2,357,509.000000
0,358,2285.000000
1,358,527.000000
2,358,512.000000
0,359,2259.000000
1,359,532.000000
2,359,511.000000
0,360,2263.000000
1,360,557.000000
2,360,530.000000
0,361,2288.000000
1,361,529.000000
2,361,505.000000
0,362,2316.000000
1,362,530.000000
2,362,517.000000
0,363,2639.000000
1,363,852.000000
2,363,564.000000
0,364,2647.000000
1,364,554.000000
2,364,527.000000
0,365,2369.000000
1,365,546.000000
2,365,528.000000
0,366,2477.000000
1,366,940.000000
2,366,910.000000
0,367,2535.000000
1,367,545.000000
2,367,525.000000
0,368,2364.000000
1,368,537.000000
2,368,521.000000
0,369,2373.000000
1,369,538.000000
2,369,524.000000
0,370,2364.000000
1,370,586.000000
2,370,524.000000
0,371,2378.000000
1,371,563.000000
2,371,536.000000
0,372,2428.000000
1,372,541.000000
2,372,528.000000
0,373,2442.000000
1,373,548.000000
2,373,531.000000
0,374,2440.000000
1,374,547.000000
2,374,533.000000
0,375,2448.000000
1,375,549.000000
2,375,541.000000
0,376,2437.000000
1,376,547.000000
2,376,533.000000
0,377,2443.000000
1,377,550.000000
2,377,535.000000
0,378,2444.000000
1,378,561.000000
2,378,538.000000
0,379,2453.000000
1,379,552.000000
2,379,546.000000
0,380,2465.000000
1,380,551.000000
2,380,537.000000
0,381,2521.000000
1,381,561.000000
2,381,544.000000
0,382,2515.000000
1,382,556.000000
2,382,567.000000
0,383,2519.000000
1,383,560.000000
2,383,542.000000
0,384,2535.000000
1,384,559.000000
2,384,545.000000
0,385,2590.000000
1,385,561.000000
2,385,545.000000
0,386,2540.000000
1,386,557.000000
2,386,544.000000
0,387,2551.000000
1,387,560.000000
2,387,580.000000
0,388,2562.000000
1,388,565.000000
2,388,548.000000
0,389,2574.000000
1,389,593.000000
2,389,540.000000
0,390,2600.000000
1,390,589.000000
2,390,553.000000
0,391,2582.000000
1,391,566.000000
2,391,561.000000
0,392,2596.000000
1,392,572.000000
2,392,564.000000
0,393,2620.000000
1,393,576.000000
2,393,563.000000
0,394,2607.000000
1,394,576.000000
2,394,549.000000
0,395,2636.000000
1,395,594.000000
2,395,896.000000
0,396,3491.000000
1,396,992.000000
2,396,968.000000
0,397,3365.000000
1,397,963.000000
2,397,966.000000
0,398,3287.000000
1,398,1035.000000
2,398,977.000000
0,399,3249.000000
1,399,926.000000
2,399,574.000000
0,400,2686.000000
1,400,603.000000
2,400,600.000000
0,401,2706.000000
1,401,585.000000
2,401,589.000000
0,402,2701.000000
1,402,586.000000
2,402,583.000000
0,403,2706.000000
1,403,587.000000
2,403,587.000000
0,404,2720.000000
1,404,599.000000
2,404,640.000000
0,405,2721.000000
1,405,587.000000
2,405,584.000000
0,406,2743.000000
1,406,592.000000
2,406,599.000000
0,407,2782.000000
1,407,593.000000
2,407,607.000000
0,408,2758.000000
1,408,620.000000
2,408,594.000000
0,409,2779.000000
1,409,607.000000
2,409,591.000000
0,410,2778.000000
1,410,600.000000
2,410,605.000000
0,411,2791.000000
1,411,599.000000
2,411,597.000000
0,412,2813.000000
1,412,614.000000
2,412,595.000000
0,413,2811.000000
1,413,605.000000
2,413,614.000000
0,414,2874.000000
1,414,616.000000
2,414,603.000000
0,415,2874.000000
1,415,609.000000
2,415,602.000000
0,416,2843.000000
1,416,603.000000
2,416,613.000000
0,417,2883.000000
1,417,610.000000
2,417,605.000000
0,418,2866.000000
1,418,617.000000
2,418,595.000000
0,419,2960.000000
1,419,671.000000
2,419,584.000000
0,420,2890.000000
1,420,622.000000
2,420,595.000000
0,421,2891.000000
1,421,615.000000
2,421,592.000000
0,422,2953.000000
1,422,613.000000
2,422,619.000000
0,423,2929.000000
1,423,617.000000
2,423,600.000000
0,424,2937.000000
1,424,621.000000
2,424,603.000000
0,425,2965.000000
1,425,620.000000
2,425,617.000000
0,426,3080.000000
1,426,620.000000
2,426,602.000000
0,427,2960.000000
1,427,617.000000
2,427,601.000000
0,428,3037.000000
1,428,624.000000
2,428,632.000000
0,429,2995.000000
1,429,622.000000
2,429,611.000000
0,430,2993.000000
1,430,627.000000
2,430,608.000000
0,431,3014.000000
1,431,626.000000
2,431,612.000000
0,432,3034.000000
1,432,653.000000
2,432,612.000000
0,433,3066.000000
1,433,635.000000
2,433,614.000000
0,434,3052.000000
1,434,634.000000
2,434,625.000000
0,435,3049.000000
1,435,654.000000
2,435,626.000000
0,436,3088.000000
1,436,644.000000
2,436,626.000000
0,437,3116.000000
1,437,632.000000
2,437,615.000000
0,438,3123.000000
1,438,715.000000
2,438,616.000000
0,439,3659.000000
1,439,1076.000000
2,439,774.000000
0,440,3176.000000
1,440,658.000000
2,440,627.000000
0,441,3171.000000
1,441,650.000000
2,441,656.000000
0,442,3238.000000
1,442,704.000000
2,442,624.000000
0,443,3196.000000
1,443,666.000000
2,443,649.000000
0,444,3199.000000
1,444,658.000000
2,444,649.000000
0,445,3226.000000
1,445,662.000000
2,445,648.000000
0,446,3252.000000
1,446,664.000000
2,446,647.000000
0,447,3245.000000
1,447,681.000000
2,447,646.000000
0,448,3254.000000
1,448,680.000000
2,448,664.000000
0,449,3245.000000
1,449,685.000000
2,449,687.000000
0,450,3263.000000
1,450,666.000000
2,450,652.000000
0,451,3290.000000
1,451,666.000000
2,451,655.000000
0,452,3294.000000
1,452,667.000000
2,452,649.000000
0,453,3328.000000
1,453,674.000000
2,453,657.000000
0,454,3322.000000
1,454,677.000000
2,454,672.000000
0,455,3371.000000
1,455,689.000000
2,455,661.000000
0,456,3338.000000
1,456,693.000000
2,456,659.000000
0,457,3345.000000
1,457,676.000000
2,457,684.000000
0,458,3360.000000
1,458,681.000000
2,458,663.000000
0,459,3369.000000
1,459,678.000000
2,459,665.000000
0,460,3382.000000
1,460,680.000000
2,460,875.000000
0,461,3971.000000
1,461,1187.000000
2,461,1160.000000
0,462,4168.000000
1,462,1178.000000
2,462,1152.000000
0,463,4180.000000
1,463,1158.000000
2,463,1133.000000
0,464,3486.000000
1,464,712.000000
2,464,674.000000
0,465,3442.000000
1,465,700.000000
2,465,666.000000
0,466,3457.000000
1,466,694.000000
2,466,671.000000
0,467,3454.000000
1,467,687.000000
2,467,673.000000
0,468,3460.000000
1,468,784.000000
2,468,686.000000
0,469,3471.000000
1,469,708.000000
2,469,674.000000
0,470,3490.000000
1,470,693.000000
2,470,678.000000
0,471,3498.000000
1,471,693.000000
2,471,692.000000
0,472,3498.000000
1,472,694.000000
2,472,690.000000
0,473,3511.000000
1,473,709.000000
2,473,680.000000
0,474,3524.000000
1,474,727.000000
2,474,680.000000
0,475,3546.000000
1,475,702.000000
2,475,676.000000
0,476,3551.000000
1,476,701.000000
2,476,701.000000
0,477,3554.000000
1,477,704.000000
2,477,683.000000
0,478,3604.000000
1,478,704.000000
2,478,681.000000
0,479,3594.000000
1,479,709.000000
2,479,685.000000
0,480,3594.000000
1,480,701.000000
2,480,910.000000
0,481,3653.000000
1,481,729.000000
2,481,689.000000
0,482,3627.000000
1,482,708.000000
2,482,713.000000
0,483,3644.000000
1,483,713.000000
2,483,704.000000
0,484,3662.000000
1,484,725.000000
2,484,697.000000
0,485,3653.000000
1,485,708.000000
2,485,692.000000
0,486,3674.000000
1,486,715.000000
2,486,690.000000
0,487,3693.000000
1,487,715.000000
2,487,687.000000
0,488,3693.000000
1,488,805.000000
2,488,707.000000
0,489,3703.000000
1,489,716.000000
2,489,689.000000
0,490,3733.000000
1,490,725.000000
2,490,694.000000
0,491,3728.000000
1,491,722.000000
2,491,719.000000
0,492,3754.000000
1,492,720.000000
2,492,710.000000
0,493,3748.000000
1,493,720.000000
2,493,695.000000
0,494,3780.000000
1,494,722.000000
2,494,720.000000
0,495,3754.000000
1,495,737.000000
2,495,699.000000
0,496,3788.000000
1,496,726.000000
2,496,695.000000
0,497,3799.000000
1,497,721.000000
2,497,697.000000
0,498,3813.000000
1,498,731.000000
2,498,700.000000
0,499,3809.000000
1,499,725.000000
2,499,705.000000
0,500,3863.000000
1,500,743.000000
2,500,726.000000
0,501,4537.000000
1,501,1133.000000
2,501,723.000000
0,502,3922.000000
1,502,738.000000
2,502,715.000000
0,503,3877.000000
1,503,782.000000
2,503,720.000000
0,504,3890.000000
1,504,772.000000
2,504,719.000000
0,505,3943.000000
1,505,778.000000
2,505,724.000000
0,506,3916.000000
1,506,750.000000
2,506,718.000000
0,507,3954.000000
1,507,740.000000
2,507,722.000000
0,508,3945.000000
1,508,742.000000
2,508,720.000000
0,509,3963.000000
1,509,759.000000
2,509,719.000000
0,510,3965.000000
1,510,734.000000
2,510,719.000000
0,511,3986.000000
1,511,747.000000
2,511,735.000000
0,512,3996.000000
1,512,759.000000
2,512,732.000000
0,513,4018.000000
1,513,750.000000
2,513,719.000000
0,514,4003.000000
1,514,760.000000
2,514,728.000000
0,515,4032.000000
1,515,743.000000
2,515,726.000000
0,516,4052.000000
1,516,754.000000
2,516,723.000000
0,517,4045.000000
1,517,785.000000
2,517,724.000000
0,518,4089.000000
1,518,949.000000
2,518,850.000000
0,519,4086.000000
1,519,756.000000
2,519,735.000000
0,520,4420.000000
1,520,964.000000
2,520,946.000000
0,521,4615.000000
1,521,792.000000
2,521,735.000000
0,522,4105.000000
1,522,751.000000
2,522,737.000000
0,523,4289.000000
1,523,770.000000
2,523,752.000000
0,524,4174.000000
1,524,752.000000
2,524,749.000000
0,525,4159.000000
1,525,761.000000
2,525,740.000000
0,526,4168.000000
1,526,749.000000
2,526,738.000000
0,527,4185.000000
1,527,797.000000
2,527,733.000000
0,528,4165.000000
1,528,767.000000
2,528,736.000000
0,529,4184.000000
1,529,751.000000
2,529,745.000000
0,530,4206.000000
1,530,763.000000
2,530,746.000000
0,531,4211.000000
1,531,753.000000
2,531,753.000000
0,532,4240.000000
1,532,776.000000
2,532,749.000000
0,533,4241.000000
1,533,757.000000
2,533,740.000000
0,534,4249.000000
1,534,770.000000
2,534,736.000000
0,535,4247.000000
1,535,848.000000
2,535,739.000000
0,536,4439.000000
1,536,772.000000
2,536,745.000000
0,537,4287.000000
1,537,791.000000
2,537,727.000000
0,538,4326.000000
1,538,779.000000
2,538,742.000000
0,539,4306.000000
1,539,784.000000
2,539,749.000000
0,540,4312.000000
1,540,761.000000
2,540,752.000000
0,541,4333.000000
1,541,769.000000
2,541,759.000000
0,542,4353.000000
1,542,774.000000
2,542,751.000000
0,543,4361.000000
1,543,771.000000
2,543,760.000000
0,544,4387.000000
1,544,770.000000
2,544,753.000000
0,545,4396.000000
1,545,776.000000
2,545,783.000000
0,546,4386.000000
1,546,767.000000
2,546,756.000000
0,547,4407.000000
1,547,779.000000
2,547,765.000000
0,548,4407.000000
1,548,779.000000
2,548,760.000000
0,549,4456.000000
1,549,784.000000
2,549,769.000000
0,550,4451.000000
1,550,788.000000
2,550,761.000000
0,551,4466.000000
1,551,785.000000
2,551,771.000000
0,552,4475.000000
1,552,786.000000
2,552,760.000000
0,553,4564.000000
1,553,1326.000000
2,553,1252.000000
0,554,5239.000000
1,554,792.000000
2,554,777.000000
0,555,4505.000000
1,555,841.000000
2,555,757.000000
0,556,4516.000000
1,556,788.000000
2,556,777.000000
0,557,4536.000000
1,557,790.000000
2,557,765.000000
0,558,4542.000000
1,558,832.000000
2,558,815.000000
0,559,4562.000000
1,559,785.000000
2,559,765.000000
0,560,4555.000000
1,560,799.000000
2,560,779.000000
0,561,4596.000000
1,561,800.000000
2,561,768.000000
0,562,4590.000000
1,562,801.000000
2,562,806.000000
0,563,4601.000000
1,563,799.000000
2,563,771.000000
0,564,4622.000000
1,564,799.000000
2,564,774.000000
0,565,4638.000000
1,565,807.000000
2,565,791.000000
0,566,4644.000000
1,566,800.000000
2,566,777.000000
0,567,4676.000000
1,567,821.000000
2,567,800.000000
0,568,4677.000000
1,568,816.000000
2,568,780.000000
0,569,4679.000000
1,569,818.000000
2,569,786.000000
0,570,5772.000000
1,570,1390.000000
2,570,1409.000000
0,571,4759.000000
1,571,806.000000
2,571,783.000000
0,572,4768.000000
1,572,801.000000
2,572,787.000000
0,573,4703.000000
1,573,822.000000
2,573,778.000000
0,574,4838.000000
1,574,834.000000
2,574,812.000000
0,575,4751.000000
1,575,827.000000
2,575,780.000000
0,576,4756.000000
1,576,810.000000
2,576,835.000000
0,577,4760.000000
1,577,818.000000
2,577,782.000000
0,578,4796.000000
1,578,824.000000
2,578,788.000000
0,579,4809.000000
1,579,811.000000
2,579,792.000000
0,580,4800.000000
1,580,812.000000
2,580,793.000000
0,581,4801.000000
1,581,813.000000
2,581,807.000000
0,582,4830.000000
1,582,824.000000
2,582,794.000000
0,583,4827.000000
1,583,852.000000
2,583,790.000000
0,584,4868.000000
1,584,827.000000
2,584,794.000000
0,585,4919.000000
1,585,944.000000
2,585,1168.000000
0,586,5904.000000
1,586,1362.000000
2,586,1308.000000
0,587,6028.000000
1,587,1475.000000
2,587,889.000000
0,588,4916.000000
1,588,819.000000
2,588,797.000000
0,589,5025.000000
1,589,854.000000
2,589,869.000000
0,590,5017.000000
1,590,833.000000
2,590,817.000000
0,591,4947.000000
1,591,827.000000
2,591,806.000000
0,592,4977.000000
1,592,846.000000
2,592,810.000000
0,593,4966.000000
1,593,835.000000
2,593,809.000000
0,594,5011.000000
1,594,832.000000
2,594,808.000000
0,595,5027.000000
1,595,851.000000
2,595,829.000000
0,596,5020.000000
1,596,835.000000
2,596,810.000000
0,597,5031.000000
1,597,835.000000
2,597,824.000000
0,598,5046.000000
1,598,849.000000
2,598,815.000000
0,599,5085.000000
1,599,841.000000
2,599,817.000000
0,600,5106.000000
1,600,1125.000000
2,600,973.000000
0,601,5105.000000
1,601,856.000000
2,601,820.000000
0,602,5096.000000
1,602,844.000000
2,602,849.000000
0,603,5109.000000
1,603,845.000000
2,603,817.000000
0,604,5171.000000
1,604,860.000000
2,604,827.000000
0,605,5179.000000
1,605,871.000000
2,605,826.000000
0,606,5155.000000
1,606,855.000000
2,606,840.000000
0,607,5166.000000
1,607,850.000000
2,607,828.000000
0,608,5202.000000
1,608,861.000000
2,608,857.000000
0,609,5178.000000
1,609,876.000000
2,609,869.000000
0,610,5217.000000
1,610,900.000000
2,610,832.000000
0,611,5218.000000
1,611,862.000000
2,611,832.000000
0,612,5223.000000
1,612,905.000000
2,612,834.000000
0,613,5232.000000
1,613,862.000000
2,613,846.000000
0,614,5259.000000
1,614,871.000000
2,614,840.000000
0,615,6127.000000
1,615,1504.000000
2,615,1472.000000
0,616,5835.000000
1,616,909.000000
2,616,875.000000
0,617,5348.000000
1,617,891.000000
2,617,864.000000
0,618,5400.000000
1,618,907.000000
2,618,875.000000
0,619,5363.000000
1,619,900.000000
2,619,868.000000
0,620,5384.000000
1,620,933.000000
2,620,870.000000
0,621,5390.000000
1,621,897.000000
2,621,887.000000
0,622,5407.000000
1,622,904.000000
2,622,870.000000
0,623,5398.000000
1,623,920.000000
2,623,873.000000
0,624,5420.000000
1,624,950.000000
2,624,878.000000
0,625,5443.000000
1,625,922.000000
2,625,876.000000
0,626,5475.000000
1,626,935.000000
2,626,893.000000
0,627,5469.000000
1,627,909.000000
2,627,885.000000
0,628,5502.000000
1,628,917.000000
2,628,883.000000
0,629,5539.000000
1,629,1480.000000
2,629,1496.000000
0,630,6703.000000
1,630,1530.000000
2,630,1499.000000
0,631,6115.000000
1,631,1116.000000
2,631,875.000000
0,632,5519.000000
1,632,903.000000
2,632,888.000000
0,633,5518.000000
1,633,902.000000
2,633,893.000000
0,634,5555.000000
1,634,898.000000
2,634,914.000000
0,635,5594.000000
1,635,942.000000
2,635,874.000000
0,636,5566.000000
1,636,907.000000
2,636,878.000000
0,637,5571.000000
1,637,917.000000
2,637,873.000000
0,638,5579.000000
1,638,920.000000
2,638,887.000000
0,639,5622.000000
1,639,947.000000
2,639,887.000000
0,640,5636.000000
1,640,911.000000
2,640,900.000000
0,641,5663.000000
1,641,917.000000
2,641,886.000000
0,642,5692.000000
1,642,916.000000
2,642,886.000000
0,643,5662.000000
1,643,919.000000
2,643,884.000000
0,644,5682.000000
1,644,914.000000
2,644,942.000000
0,645,5716.000000
1,645,934.000000
2,645,895.000000
0,646,5719.000000
1,646,933.000000
2,646,907.000000
0,647,5713.000000
1,647,918.000000
2,647,901.000000
0,648,5725.000000
1,648,922.000000
2,648,921.000000
0,649,5739.000000
1,649,921.000000
2,649,895.000000
0,650,5791.000000
1,650,932.000000
2,650,893.000000
0,651,5792.000000
1,651,928.000000
2,651,896.000000
0,652,5809.000000
1,652,930.000000
2,652,923.000000
0,653,5821.000000
1,653,935.000000
2,653,901.000000
0,654,5914.000000
1,654,1011.000000
2,654,899.000000
0,655,5964.000000
1,655,1477.000000
2,655,1533.000000
0,656,6813.000000
1,656,940.000000
2,656,913.000000
0,657,5965.000000
1,657,965.000000
2,657,908.000000
0,658,5896.000000
1,658,941.000000
2,658,911.000000
0,659,5908.000000
1,659,939.000000
2,659,915.000000
0,660,5918.000000
1,660,948.000000
2,660,917.000000
0,661,6232.000000
1,661,949.000000
2,661,914.000000
0,662,5940.000000
1,662,948.000000
2,662,914.000000
0,663,5959.000000
1,663,953.000000
2,663,917.000000
0,664,5955.000000
1,664,946.000000
2,664,919.000000
0,665,6079.000000
1,665,953.000000
2,665,919.000000
0,666,6003.000000
1,666,946.000000
2,666,917.000000
0,667,6361.000000
1,667,958.000000
2,667,924.000000
0,668,6096.000000
1,668,957.000000
2,668,914.000000
0,669,7229.000000
1,669,1748.000000
2,669,1036.000000
0,670,6093.000000
1,670,959.000000
2,670,1003.000000
0,671,6076.000000
1,671,969.000000
2,671,932.000000
0,672,6085.000000
1,672,972.000000
2,672,966.000000
0,673,6117.000000
1,673,976.000000
2,673,974.000000
0,674,6158.000000
1,674,995.000000
2,674,941.000000
0,675,6149.000000
1,675,981.000000
2,675,945.000000
0,676,6150.000000
1,676,984.000000
2,676,942.000000
0,677,6181.000000
1,677,984.000000
2,677,945.000000
0,678,6182.000000
1,678,987.000000
2,678,962.000000
0,679,6219.000000
1,679,988.000000
2,679,947.000000
0,680,6305.000000
1,680,1065.000000
2,680,981.000000
0,681,6270.000000
1,681,999.000000
2,681,966.000000
0,682,6311.000000
1,682,1012.000000
2,682,978.000000
0,683,6304.000000
1,683,1003.000000
2,683,982.000000
0,684,6314.000000
1,684,1009.000000
2,684,977.000000
0,685,6374.000000
1,685,1026.000000
2,685,981.000000
0,686,6334.000000
1,686,1047.000000
2,686,1021.000000
0,687,6380.000000
1,687,1014.000000
2,687,998.000000
0,688,6375.000000
1,688,1025.000000
2,688,1001.000000
0,689,6427.000000
1,689,1028.000000
2,689,987.000000
0,690,6395.000000
1,690,1025.000000
2,690,990.000000
0,691,6437.000000
1,691,1023.000000
2,691,987.000000
0,692,7148.000000
1,692,1573.000000
2,692,1662.000000
0,693,7250.000000
1,693,1039.000000
2,693,996.000000
0,694,6561.000000
1,694,1034.000000
2,694,1003.000000
0,695,6476.000000
1,695,1049.000000
2,695,1001.000000
0,696,6486.000000
1,696,1028.000000
2,696,1002.000000
0,697,6522.000000
1,697,1035.000000
2,697,1015.000000
0,698,6629.000000
1,698,1067.000000
2,698,1060.000000
0,699,6544.000000
1,699,1045.000000
2,699,1006.000000
0,700,6594.000000
1,700,1032.000000
2,700,1010.000000
0,701,6569.000000
1,701,1038.000000
2,701,1009.000000
0,702,6619.000000
1,702,1044.000000
2,702,1009.000000
0,703,6626.000000
1,703,1058.000000
2,703,1019.000000
0,704,6664.000000
1,704,1721.000000
2,704,1710.000000
0,705,7404.000000
1,705,1028.000000
2,705,984.000000
0,706,6635.000000
1,706,1032.000000
2,706,1045.000000
0,707,6602.000000
1,707,1055.000000
2,707,993.000000
0,708,6654.000000
1,708,1032.000000
2,708,992.000000
0,709,6648.000000
1,709,1028.000000
2,709,990.000000
0,710,6658.000000
1,710,1022.000000
2,710,993.000000
0,711,6680.000000
1,711,1027.000000
2,711,1034.000000
0,712,6671.000000
1,712,1029.000000
2,712,1010.000000
0,713,6785.000000
1,713,1078.000000
2,713,1000.000000
0,714,6722.000000
1,714,1041.000000
2,714,1003.000000
0,715,6772.000000
1,715,1060.000000
2,715,1005.000000
0,716,7931.000000
1,716,1736.000000
2,716,1017.000000
0,717,6758.000000
1,717,1080.000000
2,717,1011.000000
0,718,6778.000000
1,718,1050.000000
2,718,1006.000000
0,719,6812.000000
1,719,1039.000000
2,719,1018.000000
0,720,6790.000000
1,720,1053.000000
2,720,1014.000000
0,721,6830.000000
1,721,1097.000000
2,721,1007.000000
0,722,6951.000000
1,722,1091.000000
2,722,1086.000000
0,723,6891.000000
1,723,1068.000000
2,723,1048.000000
0,724,6937.000000
1,724,1114.000000
2,724,1050.000000
0,725,6942.000000
1,725,1128.000000
2,725,1113.000000
0,726,6991.000000
1,726,1072.000000
2,726,1079.000000
0,727,7311.000000
1,727,1681.000000
2,727,1721.000000
0,728,7258.000000
1,728,1085.000000
2,728,1054.000000
0,729,7018.000000
1,729,1088.000000
2,729,1066.000000
0,730,7011.000000
1,730,1089.000000
2,730,1048.000000
0,731,7031.000000
1,731,1078.000000
2,731,1055.000000
0,732,7022.000000
1,732,1079.000000
2,732,1058.000000
0,733,7098.000000
1,733,1086.000000
2,733,1056.000000
0,734,7072.000000
1,734,1086.000000
2,734,1060.000000
0,735,7108.000000
1,735,1092.000000
2,735,1066.000000
0,736,7095.000000
1,736,1108.000000
2,736,1065.000000
0,737,7101.000000
1,737,1091.000000
2,737,1063.000000
0,738,7219.000000
1,738,1145.000000
2,738,1082.000000
0,739,7127.000000
1,739,1103.000000
2,739,1060.000000
0,740,7182.000000
1,740,1095.000000
2,740,1071.000000
0,741,7180.000000
1,741,1104.000000
2,741,1075.000000
0,742,7177.000000
1,742,1104.000000
2,742,1084.000000
0,743,7234.000000
1,743,1103.000000
2,743,1066.000000
0,744,7930.000000
1,744,1846.000000
2,744,1708.000000
0,745,7458.000000
1,745,1114.000000
2,745,1082.000000
0,746,7280.000000
1,746,1115.000000
2,746,1079.000000
0,747,7281.000000
1,747,1112.000000
2,747,1074.000000
0,748,7335.000000
1,748,1490.000000
2,748,1555.000000
0,749,7697.000000
1,749,1115.000000
2,749,1086.000000
0,750,7324.000000
1,750,1123.000000
2,750,1106.000000
0,751,7332.000000
1,751,1111.000000
2,751,1094.000000
0,752,7342.000000
1,752,1119.000000
2,752,1082.000000
0,753,7310.000000
1,753,1142.000000
2,753,1069.000000
0,754,7343.000000
1,754,1157.000000
2,754,1102.000000
0,755,7371.000000
1,755,1153.000000
2,755,1078.000000
0,756,7415.000000
1,756,1108.000000
2,756,1090.000000
0,757,7408.000000
1,757,1104.000000
2,757,1097.000000
0,758,7373.000000
1,758,1114.000000
2,758,1092.000000
0,759,7702.000000
1,759,1840.000000
2,759,1898.000000
0,760,7560.000000
1,760,1141.000000
2,760,1156.000000
0,761,7515.000000
1,761,1154.000000
2,761,1142.000000
0,762,7487.000000
1,762,1136.000000
2,762,1109.000000
0,763,7515.000000
1,763,1168.000000
2,763,1110.000000
0,764,7554.000000
1,764,1154.000000
2,764,1114.000000
0,765,7599.000000
1,765,1122.000000
2,765,1101.000000
0,766,7546.000000
1,766,1156.000000
2,766,1090.000000
0,767,7509.000000
1,767,1124.000000
2,767,1105.000000
0,768,7509.000000
1,768,1132.000000
2,768,1092.000000
0,769,7648.000000
1,769,1151.000000
2,769,1129.000000
0,770,7566.000000
1,770,1179.000000
2,770,1120.000000
0,771,7593.000000
1,771,1157.000000
2,771,1112.000000
0,772,7598.000000
1,772,1158.000000
2,772,1113.000000
0,773,7619.000000
1,773,1154.000000
2,773,1136.000000
0,774,7627.000000
1,774,1201.000000
2,774,1122.000000
0,775,7672.000000
1,775,1161.000000
2,775,1158.000000
0,776,7703.000000
1,776,1221.000000
2,776,1128.000000
0,777,7675.000000
1,777,1164.000000
2,777,1140.000000
0,778,7684.000000
1,778,1189.000000
2,778,1132.000000
